facility_code,facility_name,date,date_year,date_quarter,date_month,category,vol_treated,pct_treated_in_time,pct_variation_treated_prior_year,vol_wait,vol_long_wait,pct_waiting_in_time_total,date_last_update,vol_long_wait_RFS,vol_long_wait_NRFS,pct_waiting_in_time_RFS
92,Dalby,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
92,Dalby,1/11/2015,2015,4,11,2,2,100,0,5,2,60,7/12/2015,0,2,100
92,Dalby,1/11/2015,2015,4,11,3,9,100,0,13,0,100,7/12/2015,0,0,100
92,Dalby,1/11/2015,2015,4,11,ALL,11,100,0,18,2,89,7/12/2015,0,2,100
135,Emerald,1/11/2015,2015,4,11,1,4,100,0,2,0,100,7/12/2015,0,0,0
135,Emerald,1/11/2015,2015,4,11,2,5,100,-17,21,0,100,7/12/2015,0,0,100
135,Emerald,1/11/2015,2015,4,11,3,0,0,0,5,0,100,7/12/2015,0,0,100
135,Emerald,1/11/2015,2015,4,11,ALL,9,100,-40,28,0,100,7/12/2015,0,0,100
136,Gladstone,1/11/2015,2015,4,11,1,39,100,5,30,0,100,7/12/2015,0,0,100
136,Gladstone,1/11/2015,2015,4,11,2,30,100,77,43,0,100,7/12/2015,0,0,100
136,Gladstone,1/11/2015,2015,4,11,3,20,100,1900,53,0,100,7/12/2015,0,0,100
136,Gladstone,1/11/2015,2015,4,11,ALL,89,100,62,126,0,100,7/12/2015,0,0,100
50,Gold Coast,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
50,Gold Coast,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
50,Gold Coast,1/11/2015,2015,4,11,3,0,0,0,0,0,0,7/12/2015,0,0,0
50,Gold Coast,1/11/2015,2015,4,11,ALL,0,0,0,0,0,0,7/12/2015,0,0,0
936,Gold Coast University,1/11/2015,2015,4,11,1,370,100,17,196,0,100,7/12/2015,0,0,100
936,Gold Coast University,1/11/2015,2015,4,11,2,430,100,24,1094,0,100,7/12/2015,0,0,100
936,Gold Coast University,1/11/2015,2015,4,11,3,224,100,-2,2152,0,100,7/12/2015,0,0,100
936,Gold Coast University,1/11/2015,2015,4,11,ALL,1024,100,15,3442,0,100,7/12/2015,0,0,100
93,Goondiwindi,1/11/2015,2015,4,11,1,1,100,0,0,0,0,7/12/2015,0,0,0
93,Goondiwindi,1/11/2015,2015,4,11,2,2,100,0,3,0,100,7/12/2015,0,0,100
93,Goondiwindi,1/11/2015,2015,4,11,3,0,0,0,6,0,100,7/12/2015,0,0,100
93,Goondiwindi,1/11/2015,2015,4,11,ALL,3,100,0,9,0,100,7/12/2015,0,0,100
68,Gympie,1/11/2015,2015,4,11,1,13,100,-13,5,0,100,7/12/2015,0,0,100
68,Gympie,1/11/2015,2015,4,11,2,39,100,56,51,0,100,7/12/2015,0,0,100
68,Gympie,1/11/2015,2015,4,11,3,10,80,-9,101,0,100,7/12/2015,0,0,100
68,Gympie,1/11/2015,2015,4,11,ALL,62,97,22,157,0,100,7/12/2015,0,0,100
69,Hervey Bay,1/11/2015,2015,4,11,1,48,100,-20,42,0,100,7/12/2015,0,0,100
69,Hervey Bay,1/11/2015,2015,4,11,2,65,100,-4,156,0,100,7/12/2015,0,0,100
69,Hervey Bay,1/11/2015,2015,4,11,3,26,100,-35,209,0,100,7/12/2015,0,0,100
69,Hervey Bay,1/11/2015,2015,4,11,ALL,139,100,-17,407,0,100,7/12/2015,0,0,100
196,Ingham,1/11/2015,2015,4,11,1,0,0,0,1,0,100,7/12/2015,0,0,100
196,Ingham,1/11/2015,2015,4,11,2,4,75,0,2,0,100,7/12/2015,0,0,100
196,Ingham,1/11/2015,2015,4,11,3,6,100,0,8,0,100,7/12/2015,0,0,100
196,Ingham,1/11/2015,2015,4,11,ALL,10,90,0,11,0,100,7/12/2015,0,0,100
222,Innisfail,1/11/2015,2015,4,11,1,4,100,-43,1,0,100,7/12/2015,0,0,100
222,Innisfail,1/11/2015,2015,4,11,2,7,100,133,4,0,100,7/12/2015,0,0,100
222,Innisfail,1/11/2015,2015,4,11,3,2,100,100,10,0,100,7/12/2015,0,0,100
222,Innisfail,1/11/2015,2015,4,11,ALL,13,100,18,15,0,100,7/12/2015,0,0,100
15,Ipswich,1/11/2015,2015,4,11,1,240,100,-22,104,0,100,7/12/2015,0,0,100
15,Ipswich,1/11/2015,2015,4,11,2,176,100,3,405,0,100,7/12/2015,0,0,100
15,Ipswich,1/11/2015,2015,4,11,3,207,100,11,1509,1,100,7/12/2015,1,0,100
15,Ipswich,1/11/2015,2015,4,11,ALL,623,100,-7,2018,1,100,7/12/2015,1,0,100
70,Kingaroy,1/11/2015,2015,4,11,1,10,100,233,2,0,100,7/12/2015,0,0,100
70,Kingaroy,1/11/2015,2015,4,11,2,13,100,-38,29,0,100,7/12/2015,0,0,100
70,Kingaroy,1/11/2015,2015,4,11,3,5,100,67,39,0,100,7/12/2015,0,0,100
70,Kingaroy,1/11/2015,2015,4,11,ALL,28,100,4,70,0,100,7/12/2015,0,0,100
202,Queensland Children's,1/11/2015,2015,4,11,1,138,100,0,57,0,100,7/12/2015,0,0,100
202,Queensland Children's,1/11/2015,2015,4,11,2,296,78,0,600,13,98,7/12/2015,11,2,98
202,Queensland Children's,1/11/2015,2015,4,11,3,175,95,0,1568,5,100,7/12/2015,5,0,100
202,Queensland Children's,1/11/2015,2015,4,11,ALL,609,88,0,2225,18,99,7/12/2015,16,2,99
29,Logan,1/11/2015,2015,4,11,1,129,100,6,50,0,100,7/12/2015,0,0,100
29,Logan,1/11/2015,2015,4,11,2,163,100,-18,276,0,100,7/12/2015,0,0,100
29,Logan,1/11/2015,2015,4,11,3,131,100,70,1090,0,100,7/12/2015,0,0,100
29,Logan,1/11/2015,2015,4,11,ALL,423,100,7,1416,0,100,7/12/2015,0,0,100
156,Longreach,1/11/2015,2015,4,11,1,2,100,0,0,0,0,7/12/2015,0,0,0
156,Longreach,1/11/2015,2015,4,11,2,4,100,0,13,3,77,7/12/2015,3,0,77
156,Longreach,1/11/2015,2015,4,11,3,0,0,0,59,0,100,7/12/2015,0,0,100
156,Longreach,1/11/2015,2015,4,11,ALL,6,100,0,72,3,96,7/12/2015,3,0,96
172,Mackay,1/11/2015,2015,4,11,1,76,100,-26,73,0,100,7/12/2015,0,0,100
172,Mackay,1/11/2015,2015,4,11,2,91,100,10,337,0,100,7/12/2015,0,0,100
172,Mackay,1/11/2015,2015,4,11,3,28,100,65,417,0,100,7/12/2015,0,0,100
172,Mackay,1/11/2015,2015,4,11,ALL,195,100,-4,827,0,100,7/12/2015,0,0,100
223,Mareeba,1/11/2015,2015,4,11,1,1,100,0,1,0,100,7/12/2015,0,0,0
223,Mareeba,1/11/2015,2015,4,11,2,0,0,0,3,0,100,7/12/2015,0,0,100
223,Mareeba,1/11/2015,2015,4,11,3,4,100,0,14,0,100,7/12/2015,0,0,100
223,Mareeba,1/11/2015,2015,4,11,ALL,5,100,0,18,0,100,7/12/2015,0,0,100
71,Maryborough,1/11/2015,2015,4,11,1,26,100,37,23,0,100,7/12/2015,0,0,100
71,Maryborough,1/11/2015,2015,4,11,2,36,100,16,82,0,100,7/12/2015,0,0,100
71,Maryborough,1/11/2015,2015,4,11,3,27,100,50,111,0,100,7/12/2015,0,0,100
71,Maryborough,1/11/2015,2015,4,11,ALL,89,100,31,216,0,100,7/12/2015,0,0,100
2,Mater Children's Public,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
2,Mater Children's Public,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
2,Mater Children's Public,1/11/2015,2015,4,11,3,0,0,0,0,0,0,7/12/2015,0,0,0
2,Mater Children's Public,1/11/2015,2015,4,11,ALL,0,0,0,0,0,0,7/12/2015,0,0,0
1,Mater Adult,1/11/2015,2015,4,11,1,170,100,26,75,0,100,7/12/2015,0,0,0
1,Mater Adult,1/11/2015,2015,4,11,2,184,100,22,517,0,100,7/12/2015,0,0,0
1,Mater Adult,1/11/2015,2015,4,11,3,241,100,21,1598,0,100,7/12/2015,0,0,0
1,Mater Adult,1/11/2015,2015,4,11,ALL,595,100,22,2190,0,100,7/12/2015,0,0,0
3,Mater Mothers',1/11/2015,2015,4,11,1,52,100,-24,19,0,100,7/12/2015,0,0,0
3,Mater Mothers',1/11/2015,2015,4,11,2,38,100,-16,49,0,100,7/12/2015,0,0,0
3,Mater Mothers',1/11/2015,2015,4,11,3,45,100,463,101,0,100,7/12/2015,0,0,0
3,Mater Mothers',1/11/2015,2015,4,11,ALL,135,100,12,169,0,100,7/12/2015,0,0,0
97,Miles,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
97,Miles,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
97,Miles,1/11/2015,2015,4,11,3,0,0,0,0,0,0,7/12/2015,0,0,0
97,Miles,1/11/2015,2015,4,11,ALL,0,0,0,0,0,0,7/12/2015,0,0,0
246,Mount Isa,1/11/2015,2015,4,11,1,14,93,-7,17,0,100,7/12/2015,0,0,100
246,Mount Isa,1/11/2015,2015,4,11,2,24,96,-31,96,2,98,7/12/2015,2,0,97
246,Mount Isa,1/11/2015,2015,4,11,3,8,100,0,129,3,98,7/12/2015,2,1,98
246,Mount Isa,1/11/2015,2015,4,11,ALL,46,96,-21,242,5,98,7/12/2015,4,1,98
49,Nambour,1/11/2015,2015,4,11,1,170,92,-16,160,3,98,7/12/2015,2,1,98
49,Nambour,1/11/2015,2015,4,11,2,242,98,42,555,6,99,7/12/2015,2,4,100
49,Nambour,1/11/2015,2015,4,11,3,131,99,264,650,2,100,7/12/2015,2,0,100
49,Nambour,1/11/2015,2015,4,11,ALL,543,96,33,1365,11,99,7/12/2015,6,5,99
346,Noosa,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
346,Noosa,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
346,Noosa,1/11/2015,2015,4,11,3,0,0,0,0,0,0,7/12/2015,0,0,0
346,Noosa,1/11/2015,2015,4,11,ALL,0,0,0,0,0,0,7/12/2015,0,0,0
11,Princess Alexandra,1/11/2015,2015,4,11,1,503,100,-5,289,1,100,7/12/2015,0,1,100
11,Princess Alexandra,1/11/2015,2015,4,11,2,642,83,24,1174,139,88,7/12/2015,93,46,90
11,Princess Alexandra,1/11/2015,2015,4,11,3,123,93,17,1357,13,99,7/12/2015,11,2,99
11,Princess Alexandra,1/11/2015,2015,4,11,ALL,1268,91,10,2820,153,95,7/12/2015,104,49,96
174,Proserpine,1/11/2015,2015,4,11,1,6,100,0,6,0,100,7/12/2015,0,0,100
174,Proserpine,1/11/2015,2015,4,11,2,20,100,0,36,0,100,7/12/2015,0,0,100
174,Proserpine,1/11/2015,2015,4,11,3,0,0,0,13,0,100,7/12/2015,0,0,100
174,Proserpine,1/11/2015,2015,4,11,ALL,26,100,0,55,0,100,7/12/2015,0,0,100
22,Queen Elizabeth II,1/11/2015,2015,4,11,1,144,97,36,131,0,100,7/12/2015,0,0,100
22,Queen Elizabeth II,1/11/2015,2015,4,11,2,246,93,-3,570,12,98,7/12/2015,10,2,98
22,Queen Elizabeth II,1/11/2015,2015,4,11,3,99,100,46,763,0,100,7/12/2015,0,0,100
22,Queen Elizabeth II,1/11/2015,2015,4,11,ALL,489,96,15,1464,12,99,7/12/2015,10,2,99
99999,Queensland,1/11/2015,2015,4,11,1,4463,98,5,2808,11,100,7/12/2015,3,8,100
99999,Queensland,1/11/2015,2015,4,11,2,5097,93,12,11513,242,98,7/12/2015,175,67,98
99999,Queensland,1/11/2015,2015,4,11,3,2849,98,46,23086,45,100,7/12/2015,37,8,100
99999,Queensland,1/11/2015,2015,4,11,ALL,12409,96,15,37407,298,99,7/12/2015,215,83,99
16,Redcliffe,1/11/2015,2015,4,11,1,232,88,40,134,0,100,7/12/2015,0,0,100
16,Redcliffe,1/11/2015,2015,4,11,2,218,82,31,534,13,98,7/12/2015,12,1,97
16,Redcliffe,1/11/2015,2015,4,11,3,83,89,63,618,1,100,7/12/2015,1,0,100
16,Redcliffe,1/11/2015,2015,4,11,ALL,533,86,39,1286,14,99,7/12/2015,13,1,99
28,Redland,1/11/2015,2015,4,11,1,52,100,-6,33,0,100,7/12/2015,0,0,100
28,Redland,1/11/2015,2015,4,11,2,94,100,11,208,0,100,7/12/2015,0,0,100
28,Redland,1/11/2015,2015,4,11,3,38,100,443,293,0,100,7/12/2015,0,0,100
28,Redland,1/11/2015,2015,4,11,ALL,184,100,25,534,0,100,7/12/2015,0,0,100
934,Robina,1/11/2015,2015,4,11,1,94,100,8,45,0,100,7/12/2015,0,0,100
934,Robina,1/11/2015,2015,4,11,2,154,100,-14,413,0,100,7/12/2015,0,0,100
934,Robina,1/11/2015,2015,4,11,3,123,100,-15,790,0,100,7/12/2015,0,0,100
934,Robina,1/11/2015,2015,4,11,ALL,371,100,-10,1248,0,100,7/12/2015,0,0,100
141,Rockhampton,1/11/2015,2015,4,11,1,105,100,9,76,0,100,7/12/2015,0,0,100
141,Rockhampton,1/11/2015,2015,4,11,2,158,99,10,443,0,100,7/12/2015,0,0,100
141,Rockhampton,1/11/2015,2015,4,11,3,98,100,56,1049,0,100,7/12/2015,0,0,100
141,Rockhampton,1/11/2015,2015,4,11,ALL,361,100,19,1568,0,100,7/12/2015,0,0,100
119,Roma,1/11/2015,2015,4,11,1,13,92,0,5,2,60,7/12/2015,0,2,100
119,Roma,1/11/2015,2015,4,11,2,13,100,0,21,0,100,7/12/2015,0,0,100
119,Roma,1/11/2015,2015,4,11,3,55,100,0,163,0,100,7/12/2015,0,0,100
119,Roma,1/11/2015,2015,4,11,ALL,81,99,0,189,2,99,7/12/2015,0,2,100
201,Royal Brisbane & Women's,1/11/2015,2015,4,11,1,716,96,12,485,1,100,7/12/2015,0,1,100
201,Royal Brisbane & Women's,1/11/2015,2015,4,11,2,516,93,-1,1076,20,98,7/12/2015,14,6,98
201,Royal Brisbane & Women's,1/11/2015,2015,4,11,3,149,91,38,1776,5,100,7/12/2015,4,1,100
201,Royal Brisbane & Women's,1/11/2015,2015,4,11,ALL,1381,94,9,3337,26,99,7/12/2015,18,8,99
7,Royal Children's,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
7,Royal Children's,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
7,Royal Children's,1/11/2015,2015,4,11,3,0,0,0,0,0,0,7/12/2015,0,0,0
7,Royal Children's,1/11/2015,2015,4,11,ALL,0,0,0,0,0,0,7/12/2015,0,0,0
120,St George,1/11/2015,2015,4,11,1,2,100,0,0,0,0,7/12/2015,0,0,0
120,St George,1/11/2015,2015,4,11,2,7,100,0,7,0,100,7/12/2015,0,0,100
120,St George,1/11/2015,2015,4,11,3,2,100,0,5,0,100,7/12/2015,0,0,100
120,St George,1/11/2015,2015,4,11,ALL,11,100,0,12,0,100,7/12/2015,0,0,100
100,Stanthorpe,1/11/2015,2015,4,11,1,6,100,0,2,0,100,7/12/2015,0,0,100
100,Stanthorpe,1/11/2015,2015,4,11,2,2,100,0,7,0,100,7/12/2015,0,0,100
100,Stanthorpe,1/11/2015,2015,4,11,3,1,100,0,2,0,100,7/12/2015,0,0,100
100,Stanthorpe,1/11/2015,2015,4,11,ALL,9,100,0,11,0,100,7/12/2015,0,0,100
32,Sunshine Coast University,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
32,Sunshine Coast University,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
32,Sunshine Coast University,1/11/2015,2015,4,11,3,0,0,0,0,0,0,7/12/2015,0,0,0
32,Sunshine Coast University,1/11/2015,2015,4,11,ALL,0,0,0,0,0,0,7/12/2015,0,0,0
4,Prince Charles,1/11/2015,2015,4,11,1,151,100,-18,47,0,100,7/12/2015,0,0,100
4,Prince Charles,1/11/2015,2015,4,11,2,149,92,1,398,1,100,7/12/2015,0,1,100
4,Prince Charles,1/11/2015,2015,4,11,3,142,100,125,749,0,100,7/12/2015,0,0,100
4,Prince Charles,1/11/2015,2015,4,11,ALL,442,97,12,1194,1,100,7/12/2015,0,1,100
226,Thursday Island,1/11/2015,2015,4,11,1,3,67,0,0,0,0,7/12/2015,0,0,0
226,Thursday Island,1/11/2015,2015,4,11,2,5,100,0,0,0,0,7/12/2015,0,0,0
226,Thursday Island,1/11/2015,2015,4,11,3,6,100,0,2,2,0,7/12/2015,2,0,0
226,Thursday Island,1/11/2015,2015,4,11,ALL,14,93,0,2,2,0,7/12/2015,2,0,0
104,Toowoomba,1/11/2015,2015,4,11,1,153,100,10,89,0,100,7/12/2015,0,0,100
104,Toowoomba,1/11/2015,2015,4,11,2,196,100,-23,335,0,100,7/12/2015,0,0,100
104,Toowoomba,1/11/2015,2015,4,11,3,169,100,132,1788,0,100,7/12/2015,0,0,100
104,Toowoomba,1/11/2015,2015,4,11,ALL,518,100,11,2212,0,100,7/12/2015,0,0,100
200,Townsville,1/11/2015,2015,4,11,1,270,100,11,196,0,100,7/12/2015,0,0,100
200,Townsville,1/11/2015,2015,4,11,2,264,89,-9,810,21,97,7/12/2015,19,2,97
200,Townsville,1/11/2015,2015,4,11,3,159,98,26,1835,11,99,7/12/2015,8,3,100
200,Townsville,1/11/2015,2015,4,11,ALL,693,95,5,2841,32,99,7/12/2015,27,5,99
105,Warwick,1/11/2015,2015,4,11,1,6,100,0,1,0,100,7/12/2015,0,0,100
105,Warwick,1/11/2015,2015,4,11,2,18,100,0,20,0,100,7/12/2015,0,0,100
105,Warwick,1/11/2015,2015,4,11,3,2,100,0,4,0,100,7/12/2015,0,0,100
105,Warwick,1/11/2015,2015,4,11,ALL,26,100,0,25,0,100,7/12/2015,0,0,100
228,Weipa,1/11/2015,2015,4,11,1,0,0,0,0,0,0,7/12/2015,0,0,0
228,Weipa,1/11/2015,2015,4,11,2,0,0,0,0,0,0,7/12/2015,0,0,0
228,Weipa,1/11/2015,2015,4,11,3,0,0,0,4,0,100,7/12/2015,0,0,100
228,Weipa,1/11/2015,2015,4,11,ALL,0,0,0,4,0,100,7/12/2015,0,0,100
211,Atherton,1/12/2015,2015,4,12,1,4,100,-20,1,0,100,5/1/2016,0,0,100
211,Atherton,1/12/2015,2015,4,12,2,13,100,-38,14,0,100,5/1/2016,0,0,100
211,Atherton,1/12/2015,2015,4,12,3,6,100,-14,20,0,100,5/1/2016,0,0,100
211,Atherton,1/12/2015,2015,4,12,ALL,23,100,-30,35,0,100,5/1/2016,0,0,100
191,Ayr,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
191,Ayr,1/12/2015,2015,4,12,2,0,0,0,8,0,100,5/1/2016,0,0,100
191,Ayr,1/12/2015,2015,4,12,3,1,100,0,3,0,100,5/1/2016,0,0,100
191,Ayr,1/12/2015,2015,4,12,ALL,1,100,0,11,0,100,5/1/2016,0,0,100
41,Beaudesert,1/12/2015,2015,4,12,1,2,100,0,2,0,100,5/1/2016,0,0,100
41,Beaudesert,1/12/2015,2015,4,12,2,6,100,100,13,0,100,5/1/2016,0,0,100
41,Beaudesert,1/12/2015,2015,4,12,3,7,100,75,17,0,100,5/1/2016,0,0,100
41,Beaudesert,1/12/2015,2015,4,12,ALL,15,100,114,32,0,100,5/1/2016,0,0,100
133,Biloela,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
133,Biloela,1/12/2015,2015,4,12,2,1,100,0,2,0,100,5/1/2016,0,0,100
133,Biloela,1/12/2015,2015,4,12,3,0,0,0,4,0,100,5/1/2016,0,0,100
133,Biloela,1/12/2015,2015,4,12,ALL,1,100,0,6,0,100,5/1/2016,0,0,100
62,Bundaberg,1/12/2015,2015,4,12,1,69,100,-37,51,0,100,5/1/2016,0,0,100
62,Bundaberg,1/12/2015,2015,4,12,2,74,100,-28,168,0,100,5/1/2016,0,0,100
62,Bundaberg,1/12/2015,2015,4,12,3,27,100,125,127,0,100,5/1/2016,0,0,100
62,Bundaberg,1/12/2015,2015,4,12,ALL,170,100,-24,346,0,100,5/1/2016,0,0,100
30,Caboolture,1/12/2015,2015,4,12,1,80,100,38,56,0,100,5/1/2016,0,0,100
30,Caboolture,1/12/2015,2015,4,12,2,60,93,20,258,2,99,5/1/2016,2,0,99
30,Caboolture,1/12/2015,2015,4,12,3,23,96,283,633,2,100,5/1/2016,2,0,100
30,Caboolture,1/12/2015,2015,4,12,ALL,163,97,43,947,4,100,5/1/2016,4,0,100
214,Cairns,1/12/2015,2015,4,12,1,232,91,6,192,2,99,5/1/2016,2,0,97
214,Cairns,1/12/2015,2015,4,12,2,156,96,21,503,7,99,5/1/2016,2,5,99
214,Cairns,1/12/2015,2015,4,12,3,95,100,13,1025,0,100,5/1/2016,0,0,100
214,Cairns,1/12/2015,2015,4,12,ALL,483,94,12,1720,9,100,5/1/2016,4,5,100
43,Caloundra,1/12/2015,2015,4,12,1,4,100,-85,2,0,100,5/1/2016,0,0,100
43,Caloundra,1/12/2015,2015,4,12,2,27,100,0,34,0,100,5/1/2016,0,0,100
43,Caloundra,1/12/2015,2015,4,12,3,16,94,700,140,0,100,5/1/2016,0,0,100
43,Caloundra,1/12/2015,2015,4,12,ALL,47,98,-16,176,0,100,5/1/2016,0,0,100
112,Charleville,1/12/2015,2015,4,12,1,1,100,0,1,0,100,5/1/2016,0,0,100
112,Charleville,1/12/2015,2015,4,12,2,4,100,0,9,1,89,5/1/2016,1,0,88
112,Charleville,1/12/2015,2015,4,12,3,2,100,0,11,0,100,5/1/2016,0,0,100
112,Charleville,1/12/2015,2015,4,12,ALL,7,100,0,21,1,95,5/1/2016,1,0,95
193,Charters Towers,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
193,Charters Towers,1/12/2015,2015,4,12,2,0,0,0,7,0,100,5/1/2016,0,0,100
193,Charters Towers,1/12/2015,2015,4,12,3,0,0,0,1,0,100,5/1/2016,0,0,100
193,Charters Towers,1/12/2015,2015,4,12,ALL,0,0,0,8,0,100,5/1/2016,0,0,100
91,Chinchilla,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
91,Chinchilla,1/12/2015,2015,4,12,2,0,0,0,4,0,100,5/1/2016,0,0,100
91,Chinchilla,1/12/2015,2015,4,12,3,0,0,0,1,0,100,5/1/2016,0,0,100
91,Chinchilla,1/12/2015,2015,4,12,ALL,0,0,0,5,0,100,5/1/2016,0,0,100
216,Cooktown,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
216,Cooktown,1/12/2015,2015,4,12,2,0,0,0,0,0,0,5/1/2016,0,0,0
216,Cooktown,1/12/2015,2015,4,12,3,0,0,0,0,0,0,5/1/2016,0,0,0
216,Cooktown,1/12/2015,2015,4,12,ALL,0,0,0,0,0,0,5/1/2016,0,0,0
92,Dalby,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
92,Dalby,1/12/2015,2015,4,12,2,1,100,0,1,0,100,5/1/2016,0,0,0
92,Dalby,1/12/2015,2015,4,12,3,7,100,0,12,0,100,5/1/2016,0,0,100
92,Dalby,1/12/2015,2015,4,12,ALL,8,100,0,13,0,100,5/1/2016,0,0,100
135,Emerald,1/12/2015,2015,4,12,1,3,100,0,5,0,100,5/1/2016,0,0,100
135,Emerald,1/12/2015,2015,4,12,2,8,100,-20,24,0,100,5/1/2016,0,0,100
135,Emerald,1/12/2015,2015,4,12,3,3,100,0,15,0,100,5/1/2016,0,0,100
135,Emerald,1/12/2015,2015,4,12,ALL,14,100,8,44,0,100,5/1/2016,0,0,100
136,Gladstone,1/12/2015,2015,4,12,1,36,92,-22,6,1,83,5/1/2016,1,0,50
136,Gladstone,1/12/2015,2015,4,12,2,26,100,24,33,0,100,5/1/2016,0,0,100
136,Gladstone,1/12/2015,2015,4,12,3,12,100,200,67,0,100,5/1/2016,0,0,100
136,Gladstone,1/12/2015,2015,4,12,ALL,74,96,4,106,1,99,5/1/2016,1,0,99
50,Gold Coast,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
50,Gold Coast,1/12/2015,2015,4,12,2,0,0,0,0,0,0,5/1/2016,0,0,0
50,Gold Coast,1/12/2015,2015,4,12,3,0,0,0,0,0,0,5/1/2016,0,0,0
50,Gold Coast,1/12/2015,2015,4,12,ALL,0,0,0,0,0,0,5/1/2016,0,0,0
936,Gold Coast University,1/12/2015,2015,4,12,1,390,100,18,147,0,100,5/1/2016,0,0,100
936,Gold Coast University,1/12/2015,2015,4,12,2,280,100,-6,1185,0,100,5/1/2016,0,0,100
936,Gold Coast University,1/12/2015,2015,4,12,3,142,100,-24,2214,0,100,5/1/2016,0,0,100
936,Gold Coast University,1/12/2015,2015,4,12,ALL,812,100,-1,3546,0,100,5/1/2016,0,0,100
93,Goondiwindi,1/12/2015,2015,4,12,1,0,0,0,0,0,0,5/1/2016,0,0,0
93,Goondiwindi,1/12/2015,2015,4,12,2,0,0,0,3,0,100,5/1/2016,0,0,100
93,Goondiwindi,1/12/2015,2015,4,12,3,0,0,0,6,0,100,5/1/2016,0,0,100
93,Goondiwindi,1/12/2015,2015,4,12,ALL,0,0,0,9,0,100,5/1/2016,0,0,100
68,Gympie,1/12/2015,2015,4,12,1,4,100,-73,10,0,100,5/1/2016,0,0,100
68,Gympie,1/12/2015,2015,4,12,2,26,100,13,50,0,100,5/1/2016,0,0,100
68,Gympie,1/12/2015,2015,4,12,3,8,100,-39,106,0,100,5/1/2016,0,0,100
68,Gympie,1/12/2015,2015,4,12,ALL,38,100,-26,166,0,100,5/1/2016,0,0,100
69,Hervey Bay,1/12/2015,2015,4,12,1,53,100,-17,39,0,100,5/1/2016,0,0,100
69,Hervey Bay,1/12/2015,2015,4,12,2,46,100,-36,152,0,100,5/1/2016,0,0,100
69,Hervey Bay,1/12/2015,2015,4,12,3,25,100,-17,218,0,100,5/1/2016,0,0,100
69,Hervey Bay,1/12/2015,2015,4,12,ALL,124,100,-25,409,0,100,5/1/2016,0,0,100
196,Ingham,1/12/2015,2015,4,12,1,2,100,0,0,0,0,5/1/2016,0,0,0
196,Ingham,1/12/2015,2015,4,12,2,0,0,0,3,0,100,5/1/2016,0,0,100
196,Ingham,1/12/2015,2015,4,12,3,3,100,0,3,0,100,5/1/2016,0,0,100
196,Ingham,1/12/2015,2015,4,12,ALL,5,100,0,6,0,100,5/1/2016,0,0,100
222,Innisfail,1/12/2015,2015,4,12,1,2,100,-75,2,0,100,5/1/2016,0,0,100
222,Innisfail,1/12/2015,2015,4,12,2,1,100,-80,9,0,100,5/1/2016,0,0,100
222,Innisfail,1/12/2015,2015,4,12,3,6,100,500,13,0,100,5/1/2016,0,0,100
222,Innisfail,1/12/2015,2015,4,12,ALL,9,100,-36,24,0,100,5/1/2016,0,0,100
15,Ipswich,1/12/2015,2015,4,12,1,224,100,-13,90,0,100,5/1/2016,0,0,100
15,Ipswich,1/12/2015,2015,4,12,2,157,99,-29,374,0,100,5/1/2016,0,0,100
15,Ipswich,1/12/2015,2015,4,12,3,175,99,12,1503,0,100,5/1/2016,0,0,100
15,Ipswich,1/12/2015,2015,4,12,ALL,556,99,-12,1967,0,100,5/1/2016,0,0,100
70,Kingaroy,1/12/2015,2015,4,12,1,4,100,-43,1,0,100,5/1/2016,0,0,100
70,Kingaroy,1/12/2015,2015,4,12,2,20,100,33,11,1,91,5/1/2016,1,0,91
70,Kingaroy,1/12/2015,2015,4,12,3,8,100,33,31,0,100,5/1/2016,0,0,100
70,Kingaroy,1/12/2015,2015,4,12,ALL,32,100,14,43,1,98,5/1/2016,1,0,98
